image_name,label,class_id,score,box_coord
image_0028.jpg,computer,3,0.91,"[[702.8236083984375, 2602.266357421875, 188.47540283203125, 152.38037109375]]"
image_0028.jpg,woman_man,41,0.84,"[[703.2271728515625, 2031.707763671875, 189.46649169921875, 147.1080322265625]]"
image_0028.jpg,roaster,28,0.83,"[[1837.7938232421875, 2599.638427734375, 194.158203125, 148.00830078125]]"
image_0028.jpg,wooden_wheel,42,0.81,"[[2216.916015625, 1842.738037109375, 188.596435546875, 148.5682373046875]]"
image_0028.jpg,lock,16,0.8,"[[700.9893188476562, 2411.52490234375, 187.161376953125, 148.816650390625]]"
image_0028.jpg,conch,4,0.8,"[[1459.3544921875, 1654.174072265625, 188.829833984375, 147.3599853515625]]"
image_0028.jpg,water_glass,39,0.79,"[[1458.301513671875, 2599.098388671875, 187.0345458984375, 149.9072265625]]"
image_0028.jpg,balance,0,0.74,"[[328.3066711425781, 2788.1796875, 197.30479431152344, 150.343505859375]]"
image_0028.jpg,hand_palm,10,0.73,"[[1081.2420654296875, 2222.47021484375, 187.491455078125, 146.6337890625]]"
image_0028.jpg,wooden_wheel,42,0.67,"[[1459.53125, 2031.39111328125, 187.7342529296875, 146.01123046875]]"
image_0028.jpg,farmer,8,0.58,"[[327.67364501953125, 2599.6279296875, 189.38775634765625, 146.741943359375]]"
image_0028.jpg,torch_light,35,0.57,"[[2215.9296875, 1654.466064453125, 195.15087890625, 150.3187255859375]]"
image_0028.jpg,tree,36,0.57,"[[1458.974365234375, 2409.39404296875, 185.735107421875, 147.00341796875]]"
image_0028.jpg,house,13,0.56,"[[1080.314208984375, 1844.2830810546875, 185.25726318359375, 149.27978515625]]"
image_0028.jpg,house,13,0.55,"[[1079.8380126953125, 2032.10986328125, 185.90313720703125, 150.0406494140625]]"
image_0028.jpg,lotus,17,0.55,"[[1081.27490234375, 2223.345703125, 187.94378662109375, 146.509765625]]"
image_0028.jpg,water_glass,39,0.55,"[[2216.93798828125, 2219.833251953125, 189.394287109375, 151.07373046875]]"
image_0028.jpg,stick,32,0.51,"[[1837.61083984375, 2224.158203125, 189.2308349609375, 147.327880859375]]"
image_0028.jpg,umbrella,38,0.5,"[[1080.977294921875, 1844.520751953125, 185.1612548828125, 150.0032958984375]]"
image_0028.jpg,lock,16,0.43,"[[1080.65478515625, 2600.72509765625, 188.935791015625, 149.27197265625]]"
image_0028.jpg,water_jug,40,0.43,"[[1838.0791015625, 2037.021728515625, 189.7080078125, 151.8504638671875]]"
image_0028.jpg,tiger,34,0.4,"[[326.75396728515625, 2033.073486328125, 187.5089569091797, 149.1279296875]]"
image_0028.jpg,pen,27,0.36,"[[1837.3294677734375, 2224.29931640625, 188.654052734375, 147.266845703125]]"
image_0028.jpg,lotus,17,0.34,"[[2217.262939453125, 1843.285400390625, 189.69970703125, 150.9996337890625]]"
image_0028.jpg,wooden_wheel,42,0.34,"[[327.31390380859375, 2410.21337890625, 189.06326293945312, 148.783935546875]]"
image_0028.jpg,water_jug,40,0.33,"[[2217.114013671875, 2030.9891357421875, 190.4326171875, 147.349853515625]]"
image_0028.jpg,turtle,37,0.3,"[[1838.1221923828125, 1843.845458984375, 190.0322265625, 149.981201171875]]"
image_0028.jpg,nepali_small_basket,25,0.3,"[[1459.14208984375, 1843.865234375, 187.7860107421875, 149.2628173828125]]"
image_0028.jpg,damphu,6,0.28,"[[1458.7530517578125, 1844.205322265625, 185.19287109375, 146.2435302734375]]"
image_0028.jpg,hoe,12,0.25,"[[1839.783935546875, 2224.240234375, 194.1619873046875, 148.71826171875]]"
image_0029.jpg,roaster,28,0.99,"[[1838.427490234375, 2222.5947265625, 192.9166259765625, 149.1298828125]]"
image_0029.jpg,star,31,0.99,"[[702.3861694335938, 2219.71728515625, 191.5040283203125, 146.354248046875]]"
image_0029.jpg,tree,36,0.98,"[[325.8659362792969, 2030.7896728515625, 183.72264099121094, 147.680908203125]]"
image_0029.jpg,star,31,0.98,"[[1460.015625, 2221.24365234375, 189.716552734375, 145.4833984375]]"
image_0029.jpg,nepali_cap,22,0.96,"[[1833.8101806640625, 2599.46533203125, 184.461181640625, 149.106689453125]]"
image_0029.jpg,star,31,0.95,"[[325.66241455078125, 2788.97900390625, 185.845458984375, 148.232177734375]]"
image_0029.jpg,namaste,20,0.95,"[[700.8657836914062, 2786.8466796875, 187.2574462890625, 148.240966796875]]"
image_0029.jpg,nepali_small_basket,25,0.95,"[[1080.525390625, 2598.140625, 190.927001953125, 149.85400390625]]"
image_0029.jpg,lotus,17,0.94,"[[1459.541015625, 1844.6064453125, 188.22314453125, 150.242431640625]]"
image_0029.jpg,star,31,0.93,"[[702.5711059570312, 2031.1424560546875, 192.181884765625, 148.294189453125]]"
image_0029.jpg,water_glass,39,0.87,"[[327.15191650390625, 2409.67333984375, 191.56069946289062, 151.836669921875]]"
image_0029.jpg,water_glass,39,0.86,"[[2216.07666015625, 2789.31494140625, 188.6162109375, 145.131591796875]]"
image_0029.jpg,star,31,0.81,"[[1838.33544921875, 2031.69677734375, 195.357177734375, 147.78955078125]]"
image_0029.jpg,computer,3,0.76,"[[1080.725830078125, 1843.3516845703125, 186.29425048828125, 150.018798828125]]"
image_0029.jpg,water_glass,39,0.72,"[[1835.8525390625, 2411.689453125, 184.86474609375, 149.520263671875]]"
image_0029.jpg,farmer,8,0.67,"[[2215.2587890625, 2032.321044921875, 189.942626953125, 145.67333984375]]"
image_0029.jpg,bus,1,0.66,"[[1079.507080078125, 2410.434814453125, 188.5723876953125, 147.59619140625]]"
image_0029.jpg,cycle,5,0.6,"[[1082.16796875, 1654.471435546875, 189.0557861328125, 146.7955322265625]]"
image_0029.jpg,pen,27,0.55,"[[2216.3212890625, 2221.65234375, 189.220458984375, 149.86865234375]]"
image_0029.jpg,damphu,6,0.54,"[[1459.410888671875, 2410.76318359375, 185.652099609375, 146.342529296875]]"
image_0029.jpg,roaster,28,0.52,"[[1081.0306396484375, 2032.204833984375, 189.9091796875, 146.6138916015625]]"
image_0029.jpg,nepali_small_basket,25,0.5,"[[1832.6566162109375, 2599.7890625, 183.9912109375, 148.1083984375]]"
image_0029.jpg,bus,1,0.49,"[[1079.4752197265625, 1842.9652099609375, 185.96441650390625, 151.22998046875]]"
image_0029.jpg,pen,27,0.36,"[[702.9371337890625, 1653.724609375, 192.3043212890625, 150.3304443359375]]"
image_0029.jpg,mother_and_child,19,0.31,"[[1831.492919921875, 2787.216796875, 182.6221923828125, 147.90283203125]]"
image_0029.jpg,sheep,29,0.3,"[[2214.8349609375, 1843.8271484375, 189.452392578125, 148.6260986328125]]"
image_0029.jpg,roaster,28,0.3,"[[327.4034729003906, 2598.13916015625, 188.64971923828125, 145.22998046875]]"
image_0029.jpg,torch_light,35,0.29,"[[2216.3955078125, 2220.60693359375, 189.310791015625, 150.449462890625]]"
image_0029.jpg,key,14,0.27,"[[2215.25146484375, 2601.028564453125, 184.553955078125, 146.7216796875]]"
image_0029.jpg,farmer,8,0.27,"[[1078.1923828125, 2787.279052734375, 184.90838623046875, 149.53125]]"
image_0029.jpg,turtle,37,0.27,"[[702.5736083984375, 2410.99560546875, 191.5458984375, 150.030517578125]]"
image_0029.jpg,hoe,12,0.25,"[[703.7029418945312, 1654.26123046875, 194.38427734375, 148.6671142578125]]"
image_0030.jpg,heart,11,0.98,"[[2216.040771484375, 2031.6007080078125, 189.4599609375, 148.218505859375]]"
image_0030.jpg,heart,11,0.96,"[[327.2364807128906, 1844.04296875, 188.2510528564453, 149.1094970703125]]"
image_0030.jpg,namaste,20,0.95,"[[323.26617431640625, 2222.920166015625, 183.81295776367188, 148.41845703125]]"
image_0030.jpg,ladder,15,0.94,"[[700.9754028320312, 2788.9892578125, 188.2490234375, 147.46630859375]]"
image_0030.jpg,wooden_wheel,42,0.92,"[[1836.84423828125, 2599.1171875, 189.7659912109375, 148.50439453125]]"
image_0030.jpg,nepali_small_basket,25,0.92,"[[1079.39111328125, 2222.45166015625, 189.6180419921875, 146.490234375]]"
image_0030.jpg,lotus,17,0.91,"[[1460.8466796875, 2030.50537109375, 189.4903564453125, 146.8338623046875]]"
image_0030.jpg,sun,33,0.86,"[[1459.2445068359375, 1654.634521484375, 189.4501953125, 149.7142333984375]]"
image_0030.jpg,nepali_cap,22,0.86,"[[700.7695922851562, 2598.74609375, 183.7952880859375, 147.669677734375]]"
image_0030.jpg,key,14,0.79,"[[1460.15380859375, 2221.309814453125, 188.1229248046875, 148.31689453125]]"
image_0030.jpg,tiger,34,0.77,"[[2215.1943359375, 2410.18212890625, 186.160888671875, 147.276123046875]]"
image_0030.jpg,stick,32,0.77,"[[326.5634460449219, 2411.20703125, 188.8602294921875, 148.518798828125]]"
image_0030.jpg,roaster,28,0.76,"[[1082.50341796875, 2600.28271484375, 192.15338134765625, 149.4345703125]]"
image_0030.jpg,hammer_scythe,9,0.75,"[[327.30621337890625, 2030.329345703125, 188.8354034423828, 145.8662109375]]"
image_0030.jpg,sun,33,0.7,"[[1836.058837890625, 2221.408203125, 188.8995361328125, 149.564208984375]]"
image_0030.jpg,computer,3,0.68,"[[1082.81591796875, 2031.411376953125, 188.8070068359375, 147.6063232421875]]"
image_0030.jpg,nepali_jug,23,0.63,"[[1459.68603515625, 2599.7001953125, 183.97412109375, 143.947509765625]]"
image_0030.jpg,water_glass,39,0.58,"[[325.8785400390625, 1655.1290283203125, 190.77255249023438, 149.30908203125]]"
image_0030.jpg,nepali_jug,23,0.54,"[[326.7047424316406, 2598.8740234375, 191.91355895996094, 147.331298828125]]"
image_0030.jpg,umbrella,38,0.54,"[[2214.694091796875, 1844.18408203125, 190.81298828125, 149.144287109375]]"
image_0030.jpg,sun,33,0.52,"[[2217.237548828125, 2788.57275390625, 190.02880859375, 149.421630859375]]"
image_0030.jpg,wooden_wheel,42,0.44,"[[703.5953369140625, 1844.114501953125, 189.26519775390625, 150.478515625]]"
image_0030.jpg,mother_and_child,19,0.42,"[[2213.1240234375, 1653.990234375, 188.4765625, 148.9847412109375]]"
image_0030.jpg,balance,0,0.41,"[[1836.133544921875, 2031.957763671875, 188.7874755859375, 145.73193359375]]"
image_0030.jpg,balance,0,0.39,"[[1080.854248046875, 2788.21875, 185.1270751953125, 146.058837890625]]"
image_0030.jpg,bus,1,0.38,"[[1082.67138671875, 2788.359375, 187.5399169921875, 147.177001953125]]"
image_0030.jpg,stick,32,0.33,"[[1837.4603271484375, 2787.306640625, 187.71630859375, 149.533447265625]]"
image_0030.jpg,nepali_small_basket,25,0.33,"[[704.5260620117188, 2411.15185546875, 186.371826171875, 148.662109375]]"
image_0030.jpg,water_jug,40,0.3,"[[703.3399658203125, 2220.19287109375, 188.96722412109375, 151.088623046875]]"
image_0030.jpg,nepali_jug,23,0.29,"[[1081.775390625, 1655.446533203125, 189.340576171875, 147.7791748046875]]"
image_0030.jpg,tiger,34,0.27,"[[1081.6773681640625, 1844.346923828125, 187.63275146484375, 147.6246337890625]]"
image_0030.jpg,hand_palm,10,0.26,"[[702.2718505859375, 2410.39404296875, 188.15997314453125, 147.851806640625]]"
image_0030.jpg,hammer_scythe,9,0.25,"[[1458.91357421875, 2412.498046875, 187.8221435546875, 146.574462890625]]"
image_0031.jpg,conch,4,0.95,"[[1837.712646484375, 2221.79931640625, 191.4815673828125, 149.500244140625]]"
image_0031.jpg,wooden_wheel,42,0.95,"[[700.999755859375, 2220.240234375, 190.45697021484375, 147.2568359375]]"
image_0031.jpg,nepali_cap,22,0.91,"[[1081.30517578125, 2410.4326171875, 193.5400390625, 146.793701171875]]"
image_0031.jpg,namaste,20,0.86,"[[1079.8155517578125, 2599.69775390625, 185.93585205078125, 148.359130859375]]"
image_0031.jpg,key,14,0.83,"[[1459.9453125, 2031.23486328125, 188.409912109375, 148.04931640625]]"
image_0031.jpg,heart,11,0.79,"[[703.2188110351562, 1842.479248046875, 178.8248291015625, 144.98486328125]]"
image_0031.jpg,wooden_wheel,42,0.79,"[[1080.1302490234375, 2032.754150390625, 185.33856201171875, 148.9710693359375]]"
image_0031.jpg,water_glass,39,0.79,"[[1081.2529296875, 1654.166259765625, 188.59808349609375, 148.3272705078125]]"
image_0031.jpg,key,14,0.74,"[[1461.16748046875, 2220.323974609375, 190.7156982421875, 148.41015625]]"
image_0031.jpg,lotus,17,0.73,"[[1081.516845703125, 2223.40869140625, 186.74481201171875, 146.5263671875]]"
image_0031.jpg,sun,33,0.72,"[[2218.04638671875, 2412.2080078125, 192.555419921875, 148.485595703125]]"
image_0031.jpg,key,14,0.72,"[[328.4332580566406, 2599.8134765625, 187.75152587890625, 147.837890625]]"
image_0031.jpg,sun,33,0.71,"[[1458.52587890625, 1844.405517578125, 187.99658203125, 149.251708984375]]"
image_0031.jpg,lotus,17,0.7,"[[1465.322021484375, 2787.809814453125, 195.6839599609375, 148.29541015625]]"
image_0031.jpg,bus,1,0.62,"[[1460.093017578125, 2411.56201171875, 192.1214599609375, 149.72998046875]]"
image_0031.jpg,tree,36,0.61,"[[2217.43798828125, 2032.0498046875, 192.213623046875, 147.2850341796875]]"
image_0031.jpg,farmer,8,0.6,"[[329.34515380859375, 2411.036865234375, 187.8448486328125, 149.05126953125]]"
image_0031.jpg,computer,3,0.53,"[[1839.243408203125, 1844.518310546875, 190.7193603515625, 148.0037841796875]]"
image_0031.jpg,conch,4,0.39,"[[325.63214111328125, 1654.291259765625, 188.6203155517578, 148.8624267578125]]"
image_0031.jpg,hand_palm,10,0.37,"[[1081.075439453125, 2222.92529296875, 189.09552001953125, 148.556396484375]]"
image_0031.jpg,bus,1,0.37,"[[1838.748046875, 1844.2337646484375, 190.4801025390625, 149.9326171875]]"
image_0031.jpg,torch_light,35,0.37,"[[701.294677734375, 2030.76318359375, 188.20672607421875, 146.8543701171875]]"
image_0031.jpg,tiger,34,0.35,"[[1462.7508544921875, 2599.49951171875, 192.263671875, 147.650390625]]"
image_0031.jpg,bus,1,0.35,"[[2219.74658203125, 2787.40087890625, 185.715576171875, 146.9609375]]"
image_0031.jpg,roaster,28,0.34,"[[1083.8984375, 1843.214111328125, 192.827392578125, 149.2828369140625]]"
image_0031.jpg,wooden_wheel,42,0.32,"[[1077.9808349609375, 2787.853515625, 180.55621337890625, 145.004638671875]]"
image_0031.jpg,woman_man,41,0.32,"[[329.3603210449219, 2787.77685546875, 186.37437438964844, 148.92626953125]]"
image_0031.jpg,tiger,34,0.3,"[[1840.400634765625, 2600.34521484375, 196.1943359375, 147.489013671875]]"
image_0031.jpg,tiger,34,0.3,"[[2217.423828125, 1655.4942626953125, 194.697998046875, 148.71435546875]]"
image_0031.jpg,hoe,12,0.29,"[[702.7078857421875, 2031.864501953125, 188.5615234375, 147.4791259765625]]"
image_0031.jpg,nepali_small_basket,25,0.28,"[[328.64337158203125, 2787.1513671875, 190.17221069335938, 149.543212890625]]"
image_0031.jpg,lotus,17,0.26,"[[2217.232421875, 2599.467529296875, 187.985595703125, 146.08203125]]"
image_0031.jpg,wooden_wheel,42,0.26,"[[326.4100036621094, 2031.0458984375, 188.43243408203125, 146.3262939453125]]"
image_0031.jpg,nepali_jug,23,0.26,"[[1465.010009765625, 2788.4423828125, 195.4549560546875, 149.423583984375]]"
image_0031.jpg,owl,26,0.25,"[[1083.0384521484375, 1845.0260009765625, 189.27252197265625, 149.992919921875]]"
image_0032.jpg,woman_man,41,0.98,"[[703.1995849609375, 2222.005859375, 188.43280029296875, 149.624755859375]]"
image_0032.jpg,namaste,20,0.98,"[[2218.2431640625, 2788.671630859375, 187.646240234375, 150.11962890625]]"
image_0032.jpg,wooden_wheel,42,0.96,"[[1459.4775390625, 1843.270751953125, 187.4207763671875, 150.3726806640625]]"
image_0032.jpg,conch,4,0.92,"[[1460.267822265625, 2788.809326171875, 187.4061279296875, 151.1953125]]"
image_0032.jpg,water_glass,39,0.91,"[[2216.235595703125, 2030.8258056640625, 190.201171875, 146.231201171875]]"
image_0032.jpg,stick,32,0.9,"[[1839.4417724609375, 2412.5615234375, 192.4765625, 147.880859375]]"
image_0032.jpg,umbrella,38,0.86,"[[703.5520629882812, 1654.467529296875, 194.2449951171875, 149.3753662109375]]"
image_0032.jpg,heart,11,0.81,"[[2216.520751953125, 1843.1353759765625, 191.45166015625, 150.410400390625]]"
image_0032.jpg,tiger,34,0.79,"[[329.2890930175781, 1842.4466552734375, 191.07281494140625, 148.41455078125]]"
image_0032.jpg,nepali_jug,23,0.76,"[[328.7780456542969, 2032.338623046875, 193.5424346923828, 149.9345703125]]"
image_0032.jpg,umbrella,38,0.75,"[[2214.587890625, 2411.439453125, 190.213134765625, 148.819091796875]]"
image_0032.jpg,stamp,30,0.75,"[[855.3819580078125, 1843.3594970703125, 141.5692138671875, 143.151611328125]]"
image_0032.jpg,water_glass,39,0.75,"[[1082.8681640625, 1845.082763671875, 189.38446044921875, 146.51953125]]"
image_0032.jpg,lotus,17,0.71,"[[1082.501220703125, 2598.67529296875, 191.403564453125, 146.849365234375]]"
image_0032.jpg,water_glass,39,0.65,"[[1081.837158203125, 2411.23193359375, 189.40386962890625, 147.806640625]]"
image_0032.jpg,water_jug,40,0.65,"[[324.8169860839844, 2788.976318359375, 191.90386962890625, 150.3056640625]]"
image_0032.jpg,water_glass,39,0.64,"[[703.0108642578125, 2033.3837890625, 189.49652099609375, 146.21484375]]"
image_0032.jpg,lock,16,0.6,"[[1082.9844970703125, 2220.362548828125, 191.01873779296875, 150.9970703125]]"
image_0032.jpg,water_glass,39,0.57,"[[328.6588134765625, 1654.5748291015625, 191.8353271484375, 149.191162109375]]"
image_0032.jpg,balance,0,0.55,"[[1459.17578125, 2031.623779296875, 190.9761962890625, 150.1234130859375]]"
image_0032.jpg,sheep,29,0.55,"[[328.8699035644531, 1842.636962890625, 190.57769775390625, 149.1973876953125]]"
image_0032.jpg,roaster,28,0.55,"[[325.7606506347656, 2223.462646484375, 191.8157196044922, 149.99365234375]]"
image_0032.jpg,tiger,34,0.54,"[[1087.494384765625, 1655.9066162109375, 196.07135009765625, 148.22900390625]]"
image_0032.jpg,balance,0,0.54,"[[702.6085205078125, 2410.7373046875, 189.83087158203125, 149.718017578125]]"
image_0032.jpg,key,14,0.49,"[[1460.43359375, 1654.824462890625, 188.1964111328125, 147.4930419921875]]"
image_0032.jpg,water_jug,40,0.47,"[[330.97637939453125, 1654.835205078125, 193.75433349609375, 147.2545166015625]]"
image_0032.jpg,sun,33,0.42,"[[1082.4373779296875, 2031.06640625, 188.815185546875, 145.28173828125]]"
image_0032.jpg,bus,1,0.41,"[[2216.34765625, 2600.08251953125, 189.21337890625, 148.563720703125]]"
image_0032.jpg,lotus,17,0.4,"[[1838.4669189453125, 2788.227294921875, 196.951416015625, 147.32275390625]]"
image_0032.jpg,torch_light,35,0.37,"[[701.78271484375, 2600.03857421875, 190.54168701171875, 148.745849609375]]"
image_0032.jpg,dog,7,0.35,"[[327.1490783691406, 1842.8896484375, 190.24786376953125, 148.527099609375]]"
image_0032.jpg,turtle,37,0.35,"[[1080.4451904296875, 2787.46630859375, 189.70965576171875, 147.451171875]]"
image_0032.jpg,stick,32,0.34,"[[703.418701171875, 1844.755615234375, 193.15240478515625, 149.5589599609375]]"
image_0032.jpg,cycle,5,0.34,"[[1838.349365234375, 2600.608642578125, 186.6302490234375, 148.3466796875]]"
image_0032.jpg,key,14,0.33,"[[1836.690185546875, 1654.230224609375, 189.6370849609375, 148.8751220703125]]"
image_0032.jpg,turtle,37,0.32,"[[1837.56396484375, 2030.7474365234375, 190.4281005859375, 146.125244140625]]"
image_0033.jpg,heart,11,0.99,"[[2214.866943359375, 1844.507568359375, 187.205078125, 148.3592529296875]]"
image_0033.jpg,nepali_cap,22,0.98,"[[704.3306884765625, 2411.3759765625, 186.69427490234375, 148.948974609375]]"
image_0033.jpg,lotus,17,0.98,"[[701.862060546875, 1844.34716796875, 189.09503173828125, 148.81298828125]]"
image_0033.jpg,namaste,20,0.96,"[[1457.45361328125, 2222.34423828125, 185.6610107421875, 147.135498046875]]"
image_0033.jpg,cycle,5,0.96,"[[1457.3704833984375, 2410.15673828125, 185.911865234375, 147.987548828125]]"
image_0033.jpg,heart,11,0.96,"[[326.1822204589844, 2222.175537109375, 188.4412384033203, 149.35791015625]]"
image_0033.jpg,lotus,17,0.95,"[[326.6902770996094, 1653.5963134765625, 191.29656982421875, 149.989990234375]]"
image_0033.jpg,namaste,20,0.94,"[[2216.63232421875, 2787.71875, 188.585693359375, 148.632568359375]]"
image_0033.jpg,star,31,0.93,"[[1460.1064453125, 2787.171142578125, 189.250732421875, 147.8955078125]]"
image_0033.jpg,conch,4,0.91,"[[1081.998779296875, 2788.609130859375, 188.7801513671875, 150.35400390625]]"
image_0033.jpg,nepali_cap,22,0.91,"[[1839.51171875, 2030.83154296875, 193.5572509765625, 148.10205078125]]"
image_0033.jpg,balance,0,0.86,"[[2217.059814453125, 2407.445556640625, 187.14013671875, 145.013671875]]"
image_0033.jpg,umbrella,38,0.81,"[[326.4674987792969, 2790.775634765625, 189.91758728027344, 148.94384765625]]"
image_0033.jpg,dog,7,0.8,"[[1080.94482421875, 2410.540283203125, 191.30584716796875, 149.71826171875]]"
image_0033.jpg,umbrella,38,0.8,"[[1839.5556640625, 2410.63330078125, 192.62109375, 148.093017578125]]"
image_0033.jpg,stick,32,0.75,"[[1082.142333984375, 2031.0869140625, 188.4176025390625, 147.7235107421875]]"
image_0033.jpg,lotus,17,0.74,"[[704.312255859375, 2222.40625, 190.58380126953125, 150.053955078125]]"
image_0033.jpg,water_glass,39,0.72,"[[1081.608642578125, 1655.035888671875, 191.65625, 149.9339599609375]]"
image_0033.jpg,nepali_jug,23,0.72,"[[703.4546508789062, 1655.0216064453125, 186.74365234375, 148.478271484375]]"
image_0033.jpg,stick,32,0.7,"[[701.883056640625, 2032.0777587890625, 188.63800048828125, 146.728271484375]]"
image_0033.jpg,mother_and_child,19,0.61,"[[1458.146484375, 2600.1787109375, 187.42724609375, 147.573486328125]]"
image_0033.jpg,bus,1,0.58,"[[702.1580810546875, 2601.904052734375, 189.17718505859375, 146.11474609375]]"
image_0033.jpg,key,14,0.57,"[[1460.7021484375, 1843.153076171875, 192.1268310546875, 151.0350341796875]]"
image_0033.jpg,key,14,0.56,"[[1835.787353515625, 2788.26904296875, 186.8974609375, 148.839599609375]]"
image_0033.jpg,wooden_wheel,42,0.53,"[[1462.5540771484375, 1654.5242919921875, 192.32373046875, 148.112548828125]]"
image_0033.jpg,wooden_wheel,42,0.48,"[[703.603515625, 2222.405029296875, 191.65997314453125, 150.29248046875]]"
image_0033.jpg,lock,16,0.44,"[[1838.34326171875, 2599.98291015625, 190.742431640625, 145.881591796875]]"
image_0033.jpg,wooden_wheel,42,0.39,"[[1081.861572265625, 2598.02587890625, 186.97991943359375, 145.7734375]]"
image_0033.jpg,computer,3,0.37,"[[2215.55712890625, 2031.493896484375, 191.16357421875, 147.3670654296875]]"
image_0033.jpg,namaste,20,0.37,"[[700.1641845703125, 2788.62744140625, 180.51068115234375, 145.716796875]]"
image_0033.jpg,stick,32,0.35,"[[328.000732421875, 2601.7431640625, 187.72018432617188, 147.798095703125]]"
image_0033.jpg,nepali_madal,24,0.32,"[[1839.3895263671875, 1844.495361328125, 187.067626953125, 147.3153076171875]]"
image_0033.jpg,lotus,17,0.3,"[[326.86541748046875, 2030.6668701171875, 186.8893585205078, 149.805419921875]]"
image_0033.jpg,nepali_small_basket,25,0.25,"[[1840.3184814453125, 2031.903076171875, 195.209716796875, 147.5526123046875]]"
image_0033.jpg,computer,3,0.25,"[[1837.24755859375, 2600.519775390625, 186.4935302734375, 148.115234375]]"
image_0033.jpg,dog,7,0.25,"[[1082.732666015625, 2598.647216796875, 185.96783447265625, 145.2666015625]]"
image_0034.jpg,heart,11,0.96,"[[1458.9345703125, 1843.002197265625, 186.9302978515625, 148.1749267578125]]"
image_0034.jpg,star,31,0.95,"[[1460.7470703125, 2787.74853515625, 189.3831787109375, 148.5400390625]]"
image_0034.jpg,nepali_cap,22,0.95,"[[323.823974609375, 2786.260009765625, 197.72767639160156, 149.9482421875]]"
image_0034.jpg,hammer_scythe,9,0.95,"[[701.7666625976562, 2788.661865234375, 189.0679931640625, 149.78466796875]]"
image_0034.jpg,tree,36,0.94,"[[1835.37939453125, 2221.5107421875, 190.9071044921875, 146.199462890625]]"
image_0034.jpg,tree,36,0.94,"[[1080.767578125, 2410.72607421875, 189.2728271484375, 146.908203125]]"
image_0034.jpg,star,31,0.93,"[[1838.400146484375, 2031.796875, 191.2969970703125, 147.4237060546875]]"
image_0034.jpg,nepali_cap,22,0.92,"[[1077.081298828125, 2223.326416015625, 184.66204833984375, 147.90673828125]]"
image_0034.jpg,roaster,28,0.92,"[[2214.12548828125, 2599.491455078125, 190.565185546875, 146.646484375]]"
image_0034.jpg,star,31,0.9,"[[701.9652099609375, 2220.97021484375, 189.0892333984375, 145.139404296875]]"
image_0034.jpg,roaster,28,0.83,"[[2216.033203125, 2221.51025390625, 189.50048828125, 149.870849609375]]"
image_0034.jpg,key,14,0.78,"[[702.011962890625, 2410.829833984375, 187.40179443359375, 148.63720703125]]"
image_0034.jpg,farmer,8,0.73,"[[331.0189208984375, 2600.161376953125, 194.3979949951172, 148.5283203125]]"
image_0034.jpg,wooden_wheel,42,0.72,"[[2217.99609375, 1655.1475830078125, 190.451416015625, 147.150390625]]"
image_0034.jpg,wooden_wheel,42,0.68,"[[2216.25732421875, 2788.70556640625, 187.344482421875, 147.258544921875]]"
image_0034.jpg,cycle,5,0.67,"[[2215.001708984375, 2031.823974609375, 187.671875, 147.54541015625]]"
image_0034.jpg,sheep,29,0.5,"[[328.1283874511719, 1654.81103515625, 192.71043395996094, 148.491943359375]]"
image_0034.jpg,dog,7,0.47,"[[1080.8294677734375, 1843.5732421875, 188.60174560546875, 149.0137939453125]]"
image_0034.jpg,dog,7,0.45,"[[327.26519775390625, 1653.34375, 193.9007568359375, 150.6090087890625]]"
image_0034.jpg,sheep,29,0.42,"[[326.24920654296875, 1843.1806640625, 187.84397888183594, 147.833251953125]]"
image_0034.jpg,mother_and_child,19,0.41,"[[1459.767578125, 2600.43505859375, 188.571044921875, 147.368408203125]]"
image_0034.jpg,dog,7,0.38,"[[1834.5927734375, 2410.79150390625, 191.273681640625, 148.857177734375]]"
image_0034.jpg,heart,11,0.36,"[[1079.3153076171875, 1654.62548828125, 182.6123046875, 146.555908203125]]"
image_0034.jpg,umbrella,38,0.35,"[[1840.189453125, 1654.4295654296875, 195.959716796875, 149.8525390625]]"
image_0034.jpg,computer,3,0.35,"[[699.4136352539062, 1656.0819091796875, 189.603515625, 147.288330078125]]"
image_0034.jpg,wooden_wheel,42,0.33,"[[1081.353271484375, 1843.86083984375, 188.6307373046875, 149.0667724609375]]"
image_0034.jpg,lotus,17,0.33,"[[1462.7763671875, 2222.552734375, 192.699951171875, 149.79541015625]]"
image_0034.jpg,mother_and_child,19,0.32,"[[703.24169921875, 1843.835205078125, 183.3385009765625, 148.8994140625]]"
image_0034.jpg,roaster,28,0.32,"[[1079.67578125, 1654.216064453125, 182.05877685546875, 146.5130615234375]]"
image_0034.jpg,bus,1,0.31,"[[1837.4072265625, 2598.41552734375, 189.0020751953125, 148.24072265625]]"
image_0034.jpg,damphu,6,0.3,"[[1840.693603515625, 1842.448486328125, 192.22021484375, 147.0908203125]]"
image_0034.jpg,ladder,15,0.3,"[[1080.167236328125, 2032.1126708984375, 182.17364501953125, 149.064208984375]]"
image_0034.jpg,hoe,12,0.29,"[[1460.0650634765625, 1654.268798828125, 188.515380859375, 147.83642578125]]"
image_0034.jpg,roaster,28,0.26,"[[327.9483642578125, 2411.0322265625, 189.85940551757812, 150.597900390625]]"
image_0035.jpg,lotus,17,0.97,"[[704.75390625, 2411.359375, 187.78765869140625, 149.861572265625]]"
