image_name,label,class_id,score,box_coord
image_0029.jpg,valid_stamp,39,0.41,"[[1209.9251708984375, 2787.9794921875, 154.3505859375, 150.593505859375]]"
image_0029.jpg,key,15,0.34,"[[1081.405517578125, 1843.640625, 190.3365478515625, 149.8704833984375]]"
image_0029.jpg,turtle,37,0.34,"[[1836.7177734375, 1654.5057373046875, 187.6834716796875, 149.046630859375]]"
image_0029.jpg,farmer,8,0.31,"[[327.0845031738281, 2221.49365234375, 186.7952117919922, 150.68115234375]]"
image_0029.jpg,tree,36,0.31,"[[1837.63818359375, 2032.455810546875, 190.0579833984375, 147.1724853515625]]"
image_0029.jpg,stick,32,0.31,"[[325.7376708984375, 2032.8251953125, 186.47113037109375, 147.63720703125]]"
image_0029.jpg,hoe,12,0.29,"[[2216.04443359375, 1845.322509765625, 189.7958984375, 149.6708984375]]"
image_0029.jpg,nepali_big_basket,22,0.28,"[[701.5350341796875, 2787.512939453125, 189.10540771484375, 150.4482421875]]"
image_0029.jpg,tiger,34,0.27,"[[2215.16064453125, 2222.474609375, 185.95849609375, 148.898193359375]]"
image_0029.jpg,invalid_stamp,14,0.26,"[[1102.3822021484375, 2789.5947265625, 221.937255859375, 153.628173828125]]"
image_0030.jpg,nepali_big_basket,22,0.99,"[[2215.95947265625, 1842.9931640625, 186.124267578125, 148.91552734375]]"
image_0030.jpg,cycle,5,0.99,"[[1458.0360107421875, 2599.2705078125, 188.663818359375, 146.25732421875]]"
image_0030.jpg,pen,28,0.99,"[[701.59375, 2410.80712890625, 186.44866943359375, 150.3173828125]]"
image_0030.jpg,woman_man,42,0.99,"[[326.49761962890625, 1843.3697509765625, 191.03961181640625, 150.4150390625]]"
image_0030.jpg,namaste,21,0.98,"[[2215.21630859375, 2411.5771484375, 185.72021484375, 149.683349609375]]"
image_0030.jpg,tree,36,0.98,"[[1459.7025146484375, 2031.0418701171875, 187.286376953125, 147.454345703125]]"
image_0030.jpg,dog,7,0.98,"[[1082.4072265625, 2222.689208984375, 190.9656982421875, 149.26806640625]]"
image_0030.jpg,nepali_small_basket,26,0.97,"[[1459.5634765625, 2221.28515625, 188.18994140625, 148.558349609375]]"
image_0030.jpg,hoe,12,0.95,"[[2218.855224609375, 2787.576171875, 191.0185546875, 148.952880859375]]"
image_0030.jpg,lock,17,0.95,"[[1460.111083984375, 2409.4140625, 188.5479736328125, 149.632568359375]]"
image_0030.jpg,sun,33,0.95,"[[1080.954833984375, 2032.887939453125, 188.0750732421875, 148.0587158203125]]"
image_0030.jpg,wooden_wheel,43,0.94,"[[2217.875, 2600.276611328125, 189.286376953125, 146.009765625]]"
image_0030.jpg,nepali_cap,23,0.94,"[[2213.08447265625, 2221.709716796875, 182.93408203125, 148.19775390625]]"
image_0030.jpg,ladder,16,0.93,"[[322.419677734375, 2219.717529296875, 187.50416564941406, 148.85302734375]]"
image_0030.jpg,damphu,6,0.92,"[[1082.9072265625, 1844.1160888671875, 192.491943359375, 149.1884765625]]"
image_0030.jpg,torch_light,35,0.92,"[[327.1825256347656, 2789.24169921875, 189.171142578125, 151.567138671875]]"
image_0030.jpg,key,15,0.91,"[[1460.14404296875, 1843.70556640625, 187.285400390625, 149.0753173828125]]"
image_0030.jpg,nepali_madal,25,0.91,"[[1837.21533203125, 1655.00732421875, 186.2613525390625, 149.2432861328125]]"
image_0030.jpg,hammer_scythe,9,0.9,"[[2216.845947265625, 2032.012451171875, 187.501953125, 148.9842529296875]]"
image_0030.jpg,computer,3,0.9,"[[325.6708679199219, 1655.005126953125, 196.2482452392578, 149.7796630859375]]"
image_0030.jpg,water_jug,41,0.87,"[[1837.218017578125, 1844.402587890625, 189.898193359375, 148.6824951171875]]"
image_0030.jpg,roaster,29,0.86,"[[702.98291015625, 2032.445556640625, 188.36309814453125, 149.1900634765625]]"
image_0030.jpg,sheep,30,0.82,"[[702.181884765625, 2220.931640625, 191.58184814453125, 148.581787109375]]"
image_0030.jpg,damphu,6,0.79,"[[704.8800048828125, 1653.8138427734375, 187.61627197265625, 148.40966796875]]"
image_0030.jpg,nepali_jug,24,0.76,"[[1080.8447265625, 2601.301025390625, 190.51947021484375, 152.09228515625]]"
image_0030.jpg,star,31,0.75,"[[1461.1859130859375, 2788.04052734375, 191.306884765625, 150.18896484375]]"
image_0030.jpg,water_jug,41,0.73,"[[701.4442138671875, 2600.583984375, 186.5797119140625, 146.753173828125]]"
image_0030.jpg,stick,32,0.72,"[[323.40911865234375, 2410.080078125, 183.6031494140625, 148.863037109375]]"
image_0030.jpg,balance,0,0.66,"[[1080.4525146484375, 2788.0546875, 190.37200927734375, 148.318603515625]]"
image_0030.jpg,invalid_stamp,14,0.65,"[[2344.023193359375, 2413.79052734375, 149.73974609375, 149.7744140625]]"
image_0030.jpg,nepali_small_basket,26,0.6,"[[1081.0308837890625, 2410.550537109375, 188.810791015625, 148.7626953125]]"
image_0030.jpg,conch,4,0.59,"[[1082.427001953125, 2410.9365234375, 189.65850830078125, 148.113037109375]]"
image_0030.jpg,dog,7,0.56,"[[704.2239379882812, 1843.242431640625, 190.1661376953125, 148.8878173828125]]"
image_0030.jpg,dog,7,0.55,"[[701.2308349609375, 2221.01025390625, 191.07440185546875, 148.075927734375]]"
image_0030.jpg,umbrella,38,0.54,"[[703.5244140625, 2788.046875, 187.323486328125, 149.445556640625]]"
image_0030.jpg,lotus,18,0.52,"[[1839.966064453125, 2410.856689453125, 192.9674072265625, 149.5517578125]]"
image_0030.jpg,mother_and_child,20,0.47,"[[2216.80126953125, 1654.8970947265625, 187.102783203125, 147.136962890625]]"
image_0030.jpg,hoe,12,0.45,"[[324.7764587402344, 2410.63720703125, 188.09039306640625, 149.427490234375]]"
image_0030.jpg,nepali_jug,24,0.45,"[[324.9761047363281, 2032.3948974609375, 187.7857666015625, 148.614990234375]]"
image_0030.jpg,tiger,34,0.42,"[[1839.7080078125, 2410.0322265625, 193.453125, 150.510986328125]]"
image_0030.jpg,hand_palm,10,0.4,"[[1082.51220703125, 2599.9384765625, 192.8890380859375, 148.133056640625]]"
image_0030.jpg,hand_palm,10,0.39,"[[1837.17919921875, 2220.91552734375, 189.7913818359375, 148.544189453125]]"
image_0030.jpg,water_jug,41,0.38,"[[1083.3646240234375, 1654.5626220703125, 197.34112548828125, 149.093505859375]]"
image_0030.jpg,lock,17,0.35,"[[1838.845703125, 2032.497802734375, 191.9649658203125, 146.75341796875]]"
image_0030.jpg,candle_light,2,0.35,"[[1084.368408203125, 1654.130126953125, 194.39312744140625, 150.781494140625]]"
image_0030.jpg,nepali_cap,23,0.32,"[[321.9183044433594, 2598.9228515625, 180.661865234375, 148.09619140625]]"
image_0030.jpg,torch_light,35,0.31,"[[1838.53759765625, 2600.57080078125, 189.9644775390625, 149.300537109375]]"
image_0031.jpg,sun,33,0.99,"[[1838.73388671875, 1653.949462890625, 192.7386474609375, 150.0966796875]]"
image_0031.jpg,wooden_wheel,43,0.98,"[[701.893310546875, 2788.77587890625, 190.83111572265625, 147.673583984375]]"
image_0031.jpg,nepali_cap,23,0.98,"[[2215.82177734375, 2600.3330078125, 190.450927734375, 146.856689453125]]"
image_0031.jpg,water_glass,40,0.98,"[[1082.135498046875, 2222.67626953125, 193.287109375, 148.353271484375]]"
image_0031.jpg,cycle,5,0.98,"[[1836.2760009765625, 2031.5635986328125, 191.86083984375, 147.143798828125]]"
image_0031.jpg,nepali_big_basket,22,0.98,"[[1081.919677734375, 2411.452392578125, 190.5631103515625, 148.21142578125]]"
image_0031.jpg,torch_light,35,0.97,"[[1840.1729736328125, 2787.480712890625, 188.601318359375, 149.6103515625]]"
image_0031.jpg,heart,11,0.96,"[[703.6769409179688, 1844.120361328125, 190.925537109375, 150.572509765625]]"
image_0031.jpg,woman_man,42,0.96,"[[2215.67138671875, 2787.8203125, 187.703857421875, 148.604736328125]]"
image_0031.jpg,lotus,18,0.96,"[[1458.9647216796875, 2410.52685546875, 187.84716796875, 150.233642578125]]"
image_0031.jpg,damphu,6,0.95,"[[702.6275024414062, 2220.775634765625, 187.833984375, 150.0693359375]]"
image_0031.jpg,water_jug,41,0.95,"[[2213.31689453125, 2410.732666015625, 188.597900390625, 151.2255859375]]"
image_0031.jpg,ladder,16,0.94,"[[325.6416931152344, 2410.7646484375, 186.5922088623047, 150.1240234375]]"
image_0031.jpg,balance,0,0.93,"[[327.17828369140625, 2033.0052490234375, 189.34210205078125, 148.027587890625]]"
image_0031.jpg,hammer_scythe,9,0.9,"[[702.32373046875, 2032.322998046875, 188.45001220703125, 148.0284423828125]]"
image_0031.jpg,tree,36,0.89,"[[1836.9039306640625, 2221.681396484375, 191.795654296875, 151.3330078125]]"
image_0031.jpg,stick,32,0.88,"[[703.5767822265625, 1654.99853515625, 190.0723876953125, 147.64501953125]]"
image_0031.jpg,umbrella,38,0.87,"[[2214.44580078125, 1843.6129150390625, 187.328125, 150.73779296875]]"
image_0031.jpg,bus,1,0.86,"[[1460.78662109375, 2788.79345703125, 185.1375732421875, 147.884033203125]]"
image_0031.jpg,key,15,0.86,"[[701.996337890625, 2411.04931640625, 188.53167724609375, 150.940673828125]]"
image_0031.jpg,farmer,8,0.85,"[[2216.75537109375, 1655.41943359375, 188.139892578125, 150.1051025390625]]"
image_0031.jpg,computer,3,0.83,"[[1081.6029052734375, 2032.1318359375, 191.57427978515625, 148.4515380859375]]"
image_0031.jpg,hand_palm,10,0.82,"[[1459.918701171875, 2600.60205078125, 187.5184326171875, 146.558349609375]]"
image_0031.jpg,star,31,0.82,"[[327.9360656738281, 2600.0439453125, 188.16650390625, 146.345703125]]"
image_0031.jpg,nepali_small_basket,26,0.82,"[[1085.4010009765625, 2599.666015625, 197.037109375, 146.97802734375]]"
image_0031.jpg,hoe,12,0.8,"[[1458.49169921875, 2031.499267578125, 187.9815673828125, 149.6085205078125]]"
image_0031.jpg,valid_stamp,39,0.76,"[[1236.60986328125, 2598.1796875, 150.6124267578125, 148.39208984375]]"
image_0031.jpg,house,13,0.76,"[[325.65594482421875, 1653.613037109375, 189.45553588867188, 147.8787841796875]]"
image_0031.jpg,candle_light,2,0.75,"[[1459.471435546875, 2222.138427734375, 188.8734130859375, 150.14990234375]]"
image_0031.jpg,roaster,29,0.74,"[[1082.124267578125, 1843.7060546875, 192.5224609375, 148.7725830078125]]"
image_0031.jpg,tree,36,0.73,"[[1083.5797119140625, 2789.0341796875, 191.51251220703125, 148.428955078125]]"
image_0031.jpg,nepali_jug,24,0.68,"[[325.85205078125, 2221.12255859375, 188.57199096679688, 148.203369140625]]"
image_0031.jpg,conch,4,0.66,"[[1836.93701171875, 1843.255126953125, 188.4383544921875, 148.7894287109375]]"
image_0031.jpg,farmer,8,0.64,"[[2213.3515625, 2221.79638671875, 183.908447265625, 150.804931640625]]"
image_0031.jpg,nepali_madal,25,0.62,"[[1081.0576171875, 1653.855712890625, 190.00128173828125, 152.1124267578125]]"
image_0031.jpg,namaste,21,0.61,"[[701.5101318359375, 2598.313232421875, 188.17889404296875, 146.94775390625]]"
image_0031.jpg,pen,28,0.6,"[[325.1438293457031, 1844.205322265625, 185.4417724609375, 150.2919921875]]"
image_0031.jpg,dog,7,0.55,"[[1835.8948974609375, 2410.9892578125, 190.7529296875, 147.998779296875]]"
image_0031.jpg,mother_and_child,20,0.54,"[[1836.9541015625, 2411.00439453125, 192.2049560546875, 148.349853515625]]"
image_0031.jpg,owl,27,0.54,"[[1457.344970703125, 1842.8543701171875, 186.1302490234375, 149.2216796875]]"
image_0031.jpg,owl,27,0.42,"[[1839.149169921875, 2599.389404296875, 186.835205078125, 148.08544921875]]"
image_0031.jpg,nepali_jug,24,0.36,"[[327.3277282714844, 2789.08251953125, 190.13282775878906, 152.091064453125]]"
image_0031.jpg,mother_and_child,20,0.28,"[[1837.353759765625, 2599.76806640625, 190.279541015625, 146.426513671875]]"
image_0032.jpg,cycle,5,0.99,"[[325.1878967285156, 1654.20947265625, 184.49725341796875, 147.9830322265625]]"
image_0032.jpg,ladder,16,0.99,"[[703.0726318359375, 2032.19189453125, 188.39520263671875, 147.71435546875]]"
image_0032.jpg,nepali_small_basket,26,0.98,"[[1082.83203125, 1654.3544921875, 190.0814208984375, 149.2806396484375]]"
image_0032.jpg,star,31,0.98,"[[703.09765625, 2220.28076171875, 191.2415771484375, 148.388916015625]]"
image_0032.jpg,tree,36,0.97,"[[1083.083251953125, 2789.0888671875, 190.8826904296875, 148.908447265625]]"
image_0032.jpg,heart,11,0.97,"[[702.25, 2787.66650390625, 186.57391357421875, 149.59326171875]]"
image_0032.jpg,pen,28,0.97,"[[2217.274658203125, 2032.0556640625, 189.04541015625, 150.1998291015625]]"
image_0032.jpg,house,13,0.97,"[[1838.31298828125, 2599.543701171875, 190.7886962890625, 147.0947265625]]"
image_0032.jpg,key,15,0.96,"[[1083.1971435546875, 2600.041748046875, 188.52044677734375, 147.10888671875]]"
image_0032.jpg,water_glass,40,0.96,"[[1837.4310302734375, 1653.9617919921875, 186.448974609375, 148.005126953125]]"
image_0032.jpg,hammer_scythe,9,0.94,"[[1080.78076171875, 2030.98388671875, 187.092529296875, 147.3421630859375]]"
image_0032.jpg,nepali_madal,25,0.93,"[[702.064697265625, 2410.419921875, 189.44390869140625, 150.967529296875]]"
image_0032.jpg,owl,27,0.92,"[[324.795654296875, 2787.9765625, 190.07945251464844, 151.324462890625]]"
image_0032.jpg,torch_light,35,0.91,"[[1080.5048828125, 2219.8818359375, 188.5985107421875, 146.750244140625]]"
image_0032.jpg,lock,17,0.91,"[[2216.142333984375, 1841.6376953125, 183.41015625, 149.1768798828125]]"
image_0032.jpg,water_jug,41,0.91,"[[1838.07568359375, 2032.582275390625, 189.525390625, 147.8486328125]]"
image_0032.jpg,stick,32,0.91,"[[1457.92724609375, 2220.553955078125, 187.48046875, 147.12744140625]]"
image_0032.jpg,nepali_big_basket,22,0.89,"[[1458.16064453125, 2032.916259765625, 185.540771484375, 146.7886962890625]]"
image_0032.jpg,hoe,12,0.88,"[[1459.933837890625, 1654.0096435546875, 187.6080322265625, 149.413818359375]]"
image_0032.jpg,sheep,30,0.87,"[[704.4072265625, 1844.860107421875, 193.48114013671875, 149.9398193359375]]"
image_0032.jpg,bus,1,0.87,"[[1458.97216796875, 2788.6865234375, 185.2664794921875, 147.395263671875]]"
image_0032.jpg,conch,4,0.86,"[[1458.443115234375, 1843.998779296875, 190.9598388671875, 149.2972412109375]]"
image_0032.jpg,namaste,21,0.85,"[[326.58319091796875, 2032.5926513671875, 188.75579833984375, 148.550537109375]]"
image_0032.jpg,nepali_small_basket,26,0.85,"[[2216.0712890625, 2221.54150390625, 187.73681640625, 150.073974609375]]"
image_0032.jpg,damphu,6,0.85,"[[2216.6884765625, 1654.2869873046875, 182.027099609375, 147.990478515625]]"
image_0032.jpg,nepali_jug,24,0.76,"[[1837.82373046875, 1843.709228515625, 187.0592041015625, 149.3818359375]]"
image_0032.jpg,roaster,29,0.75,"[[2215.45556640625, 2788.4423828125, 188.63525390625, 149.8876953125]]"
image_0032.jpg,hand_palm,10,0.7,"[[2216.25537109375, 2410.34130859375, 189.135986328125, 149.856689453125]]"
image_0032.jpg,roaster,29,0.7,"[[1457.795654296875, 2600.92529296875, 185.4454345703125, 148.60986328125]]"
image_0032.jpg,nepali_cap,23,0.69,"[[1845.799560546875, 2788.08837890625, 199.1759033203125, 148.88525390625]]"
image_0032.jpg,loud_speaker,19,0.65,"[[1837.66650390625, 2410.21923828125, 189.8388671875, 149.9443359375]]"
image_0032.jpg,owl,27,0.61,"[[702.840576171875, 2598.875, 189.30560302734375, 145.746826171875]]"
image_0032.jpg,balance,0,0.6,"[[325.7137145996094, 2599.176513671875, 187.45220947265625, 145.85107421875]]"
image_0032.jpg,nepali_madal,25,0.58,"[[704.415771484375, 1654.051025390625, 192.45806884765625, 148.8096923828125]]"
image_0032.jpg,conch,4,0.46,"[[2214.56396484375, 2221.873779296875, 185.95556640625, 148.62353515625]]"
image_0032.jpg,computer,3,0.45,"[[704.9857177734375, 1653.905517578125, 194.85040283203125, 149.9716796875]]"
image_0032.jpg,lotus,18,0.43,"[[1459.565185546875, 2409.03662109375, 187.5643310546875, 149.087646484375]]"
image_0032.jpg,mother_and_child,20,0.37,"[[1080.6988525390625, 1843.463134765625, 186.23931884765625, 149.2081298828125]]"
image_0032.jpg,wooden_wheel,43,0.35,"[[1458.2774658203125, 2409.63623046875, 187.123291015625, 151.051025390625]]"
image_0032.jpg,woman_man,42,0.34,"[[1838.6026611328125, 2222.112060546875, 188.379150390625, 146.96923828125]]"
image_0032.jpg,turtle,37,0.34,"[[326.21820068359375, 2410.52880859375, 188.42074584960938, 149.3486328125]]"
image_0032.jpg,mother_and_child,20,0.32,"[[326.23529052734375, 2221.65234375, 188.6038055419922, 150.8818359375]]"
image_0032.jpg,key,15,0.3,"[[1082.986328125, 2410.4267578125, 189.57342529296875, 152.075927734375]]"
image_0032.jpg,hand_palm,10,0.3,"[[1457.5496826171875, 2599.0478515625, 184.262939453125, 149.31884765625]]"
image_0032.jpg,dog,7,0.29,"[[706.3004760742188, 1843.359375, 193.70556640625, 149.2015380859375]]"
image_0032.jpg,mother_and_child,20,0.27,"[[325.73095703125, 2410.4765625, 188.03553771972656, 150.1181640625]]"
image_0032.jpg,invalid_stamp,14,0.27,"[[1985.931884765625, 1652.718505859375, 157.2274169921875, 149.6478271484375]]"
image_0032.jpg,dog,7,0.26,"[[326.24603271484375, 2221.75439453125, 190.55325317382812, 148.917724609375]]"
image_0032.jpg,hoe,12,0.25,"[[1083.134033203125, 2410.652587890625, 189.5823974609375, 151.8076171875]]"
image_0032.jpg,tiger,34,0.25,"[[327.037841796875, 1843.510009765625, 188.2740020751953, 149.3460693359375]]"
image_0033.jpg,sun,33,0.99,"[[1459.78125, 1654.42529296875, 189.22509765625, 148.73681640625]]"
image_0033.jpg,ladder,16,0.99,"[[1079.6141357421875, 2032.58544921875, 187.0078125, 147.8314208984375]]"
image_0033.jpg,computer,3,0.98,"[[702.2382202148438, 2220.9814453125, 189.0858154296875, 150.8828125]]"
image_0033.jpg,wooden_wheel,43,0.97,"[[2217.203857421875, 1844.620361328125, 189.060546875, 150.4117431640625]]"
image_0033.jpg,heart,11,0.96,"[[1837.353271484375, 2788.20703125, 187.5693359375, 148.725830078125]]"
image_0033.jpg,balance,0,0.96,"[[1838.25048828125, 1844.280517578125, 192.27099609375, 150.8338623046875]]"
image_0033.jpg,lotus,18,0.96,"[[703.3137817382812, 1844.775634765625, 189.83984375, 151.4473876953125]]"
image_0033.jpg,pen,28,0.96,"[[2218.616943359375, 2411.03955078125, 190.8447265625, 149.68505859375]]"
image_0033.jpg,namaste,21,0.96,"[[702.301513671875, 2787.4013671875, 190.562744140625, 148.141357421875]]"
image_0033.jpg,key,15,0.95,"[[1460.4561767578125, 2410.8583984375, 188.23681640625, 150.347412109375]]"
image_0033.jpg,house,13,0.95,"[[1838.777099609375, 2410.3642578125, 194.6912841796875, 149.919677734375]]"
image_0033.jpg,conch,4,0.95,"[[327.9359130859375, 2031.6495361328125, 191.08224487304688, 149.873291015625]]"
image_0033.jpg,hammer_scythe,9,0.94,"[[327.7373046875, 1843.9696044921875, 190.63955688476562, 148.705810546875]]"
image_0033.jpg,water_glass,40,0.93,"[[2218.951904296875, 1654.0601806640625, 191.28564453125, 148.31494140625]]"
image_0033.jpg,loud_speaker,19,0.91,"[[1081.11328125, 2788.277099609375, 186.6458740234375, 147.33251953125]]"
image_0033.jpg,dog,7,0.91,"[[1080.696044921875, 2601.3369140625, 187.914794921875, 147.116455078125]]"
image_0033.jpg,hoe,12,0.84,"[[704.40380859375, 1654.05859375, 192.35394287109375, 148.8011474609375]]"
image_0033.jpg,damphu,6,0.83,"[[1459.3568115234375, 2031.962646484375, 186.346435546875, 146.6575927734375]]"
image_0033.jpg,nepali_big_basket,22,0.82,"[[1459.8310546875, 1844.177001953125, 188.8759765625, 150.1177978515625]]"
image_0033.jpg,hand_palm,10,0.82,"[[1081.3372802734375, 1654.976318359375, 189.951171875, 147.9276123046875]]"
image_0033.jpg,invalid_stamp,14,0.81,"[[1243.653564453125, 2219.171875, 138.079833984375, 150.011474609375]]"
image_0033.jpg,bus,1,0.79,"[[1460.4410400390625, 2599.446044921875, 187.317626953125, 147.44775390625]]"
image_0033.jpg,nepali_madal,25,0.72,"[[1459.7275390625, 2219.934814453125, 188.316650390625, 148.34814453125]]"
image_0033.jpg,star,31,0.71,"[[1837.2294921875, 2221.099609375, 191.8172607421875, 148.0712890625]]"
image_0033.jpg,nepali_big_basket,22,0.68,"[[1837.246337890625, 2599.78076171875, 191.2430419921875, 147.473876953125]]"
image_0033.jpg,farmer,8,0.66,"[[2217.25244140625, 2220.34521484375, 187.63916015625, 148.559814453125]]"
image_0033.jpg,nepali_jug,24,0.65,"[[702.5535888671875, 2600.14501953125, 191.09674072265625, 147.022216796875]]"
image_0033.jpg,damphu,6,0.63,"[[1078.654052734375, 2221.41357421875, 187.6031494140625, 149.38916015625]]"
image_0033.jpg,water_jug,41,0.6,"[[703.1102294921875, 2411.03857421875, 191.40252685546875, 148.961669921875]]"
image_0033.jpg,owl,27,0.6,"[[1459.406005859375, 2787.3427734375, 187.677001953125, 149.605224609375]]"
image_0033.jpg,nepali_cap,23,0.58,"[[1834.7322998046875, 2032.92236328125, 187.313720703125, 147.6427001953125]]"
image_0033.jpg,woman_man,42,0.57,"[[326.09783935546875, 2222.094482421875, 192.30519104003906, 148.91064453125]]"
image_0033.jpg,turtle,37,0.47,"[[2218.64794921875, 2788.55224609375, 190.3173828125, 147.876708984375]]"
image_0033.jpg,tree,36,0.37,"[[325.197265625, 2787.76611328125, 188.79843139648438, 148.607666015625]]"
image_0033.jpg,roaster,29,0.37,"[[2214.7333984375, 2032.36669921875, 187.372314453125, 149.0167236328125]]"
image_0033.jpg,nepali_cap,23,0.34,"[[325.9462585449219, 2599.13427734375, 190.63470458984375, 148.820556640625]]"
image_0033.jpg,mother_and_child,20,0.34,"[[702.847900390625, 2033.3934326171875, 188.49151611328125, 146.694580078125]]"
image_0033.jpg,nepali_small_basket,26,0.33,"[[1457.197509765625, 2220.722900390625, 188.781982421875, 150.13232421875]]"
image_0033.jpg,owl,27,0.32,"[[2214.919921875, 2032.05810546875, 187.6923828125, 149.2728271484375]]"
image_0033.jpg,computer,3,0.3,"[[325.3979797363281, 2410.73193359375, 191.99183654785156, 147.91162109375]]"
image_0033.jpg,pen,28,0.3,"[[1839.4691162109375, 1654.753173828125, 195.9248046875, 148.6964111328125]]"
image_0033.jpg,nepali_jug,24,0.28,"[[327.0570068359375, 1654.250244140625, 195.70579528808594, 148.15283203125]]"
image_0033.jpg,stick,32,0.27,"[[1839.33642578125, 1654.37548828125, 195.8704833984375, 149.9326171875]]"
image_0034.jpg,tree,36,0.98,"[[1458.009765625, 2032.3311767578125, 187.611572265625, 148.464111328125]]"
image_0034.jpg,nepali_big_basket,22,0.98,"[[2215.267333984375, 2598.2353515625, 187.2294921875, 147.582763671875]]"
image_0034.jpg,cycle,5,0.98,"[[326.44061279296875, 2410.5947265625, 189.21214294433594, 150.642333984375]]"
image_0034.jpg,balance,0,0.97,"[[1082.234619140625, 2788.23681640625, 192.34967041015625, 149.86181640625]]"
image_0034.jpg,umbrella,38,0.97,"[[2215.736083984375, 2221.849365234375, 187.37548828125, 150.00732421875]]"
image_0034.jpg,heart,11,0.97,"[[1459.1370849609375, 2789.51904296875, 183.6962890625, 148.380126953125]]"
image_0034.jpg,ladder,16,0.97,"[[1460.77587890625, 2411.21875, 189.8760986328125, 148.124267578125]]"
image_0034.jpg,pen,28,0.97,"[[2216.78955078125, 2032.743408203125, 188.173583984375, 149.6917724609375]]"
image_0034.jpg,namaste,21,0.97,"[[327.2066650390625, 1845.32177734375, 188.953857421875, 149.8253173828125]]"
image_0034.jpg,damphu,6,0.97,"[[1834.991455078125, 1654.66455078125, 188.24951171875, 150.2021484375]]"
image_0034.jpg,hammer_scythe,9,0.97,"[[1837.86181640625, 2598.57568359375, 190.322509765625, 146.734375]]"
image_0034.jpg,nepali_small_basket,26,0.96,"[[702.8672485351562, 1654.985595703125, 188.792724609375, 148.8018798828125]]"
image_0034.jpg,woman_man,42,0.95,"[[1835.52294921875, 2032.015625, 189.5426025390625, 147.4586181640625]]"
image_0034.jpg,nepali_cap,23,0.94,"[[2215.251220703125, 2410.46533203125, 184.84375, 147.436767578125]]"
image_0034.jpg,candle_light,2,0.93,"[[1080.6044921875, 1844.499755859375, 188.9134521484375, 150.8446044921875]]"
image_0034.jpg,star,31,0.91,"[[1460.015869140625, 2599.57177734375, 185.7481689453125, 148.327392578125]]"
image_0034.jpg,sheep,30,0.89,"[[2216.19921875, 2788.162353515625, 192.009765625, 148.11962890625]]"
image_0034.jpg,wooden_wheel,43,0.88,"[[326.01275634765625, 2788.357421875, 192.3272247314453, 150.375244140625]]"
image_0034.jpg,farmer,8,0.87,"[[1080.77734375, 1655.1588134765625, 186.71014404296875, 147.859375]]"
image_0034.jpg,house,13,0.87,"[[702.353271484375, 2221.6806640625, 189.69757080078125, 150.30712890625]]"
image_0034.jpg,lotus,18,0.85,"[[702.288818359375, 1843.885986328125, 191.01910400390625, 150.0908203125]]"
image_0034.jpg,water_glass,40,0.84,"[[1458.0283203125, 1843.9368896484375, 187.689453125, 149.640625]]"
image_0034.jpg,conch,4,0.84,"[[1839.176513671875, 2787.979736328125, 191.000244140625, 148.76806640625]]"
image_0034.jpg,roaster,29,0.83,"[[1835.4791259765625, 2409.7265625, 186.5224609375, 150.17138671875]]"
image_0034.jpg,hand_palm,10,0.83,"[[1457.917236328125, 2222.234375, 188.0858154296875, 149.169677734375]]"
image_0034.jpg,nepali_madal,25,0.79,"[[1078.819580078125, 2032.8919677734375, 190.01141357421875, 148.667236328125]]"
image_0034.jpg,key,15,0.77,"[[327.8658142089844, 2599.16796875, 189.02630615234375, 145.331787109375]]"
image_0034.jpg,torch_light,35,0.73,"[[327.2115478515625, 1654.3504638671875, 194.63070678710938, 151.047119140625]]"
image_0034.jpg,bus,1,0.63,"[[1081.528564453125, 2600.222412109375, 188.7689208984375, 147.62451171875]]"
image_0034.jpg,nepali_madal,25,0.59,"[[704.2271728515625, 2788.248046875, 191.51483154296875, 147.972412109375]]"
image_0034.jpg,owl,27,0.54,"[[702.7847900390625, 2411.7373046875, 187.452880859375, 147.856689453125]]"
image_0034.jpg,dog,7,0.51,"[[2215.02001953125, 1844.3486328125, 188.792724609375, 147.503173828125]]"
image_0034.jpg,nepali_jug,24,0.48,"[[1459.2158203125, 1654.320556640625, 189.034912109375, 147.6900634765625]]"
image_0034.jpg,valid_stamp,39,0.47,"[[1206.99658203125, 2598.676025390625, 146.484375, 147.6279296875]]"
image_0034.jpg,roaster,29,0.47,"[[325.91021728515625, 2220.9150390625, 189.28536987304688, 149.427490234375]]"
image_0034.jpg,computer,3,0.46,"[[1081.22607421875, 2409.993408203125, 190.51934814453125, 149.7080078125]]"
image_0034.jpg,turtle,37,0.44,"[[326.7584228515625, 2031.988037109375, 188.46212768554688, 148.4638671875]]"
image_0034.jpg,hoe,12,0.44,"[[701.5233154296875, 2033.15234375, 190.13934326171875, 149.9605712890625]]"
image_0034.jpg,water_jug,41,0.43,"[[704.1781005859375, 2787.69873046875, 191.05523681640625, 148.2841796875]]"
image_0034.jpg,nepali_madal,25,0.38,"[[701.7740478515625, 2032.911865234375, 189.4388427734375, 148.3001708984375]]"
image_0034.jpg,lotus,18,0.35,"[[1835.0523681640625, 2220.82763671875, 186.908935546875, 148.7412109375]]"
image_0034.jpg,owl,27,0.32,"[[2214.298583984375, 1653.85546875, 186.9033203125, 149.7047119140625]]"
