image_id,symbol,label,x1,y1,x2,y2
valid_0144.jpg,symbol,sun,1742,1769,1931,1958
valid_0144.jpg,symbol,karuwa,2120,1769,2309,1958
valid_0144.jpg,symbol,tiger,230,1958,419,2147
valid_0144.jpg,symbol,wooden_wheel,608,1958,797,2147
valid_0144.jpg,symbol,damphu,986,1958,1175,2147
valid_0144.jpg,symbol,heart,1364,1958,1553,2147
valid_0144.jpg,symbol,bus,1742,1958,1931,2147
valid_0144.jpg,symbol,star,2120,1958,2309,2147
valid_0144.jpg,symbol,woman_man,230,2147,419,2336
valid_0144.jpg,symbol,Water_Glass,608,2147,797,2336
valid_0144.jpg,symbol,heart,986,2147,1175,2336
valid_0144.jpg,symbol,pen,1364,2147,1553,2336
valid_0144.jpg,symbol,sheep,1742,2147,1931,2336
valid_0144.jpg,symbol,owl,2120,2147,2309,2336
valid_0144.jpg,symbol,owl,230,2336,419,2525
valid_0144.jpg,symbol,stick,608,2336,797,2525
valid_0144.jpg,symbol,ladder,986,2336,1175,2525
valid_0144.jpg,symbol,Shankha,1364,2336,1553,2525
valid_0144.jpg,symbol,hand_palm,1742,2336,1931,2525
valid_0144.jpg,symbol,damphu,2120,2336,2309,2525
valid_0144.jpg,symbol,sheep,230,2525,419,2714
valid_0144.jpg,symbol,hammer_hasiya,608,2525,797,2714
valid_0144.jpg,symbol,sun,986,2525,1175,2714
valid_0144.jpg,symbol,bus,1364,2525,1553,2714
valid_0144.jpg,symbol,Shankha,1742,2525,1931,2714
valid_0144.jpg,symbol,owl,2120,2525,2309,2714
valid_0144.jpg,symbol,dhaka_topi,230,2714,419,2903
valid_0144.jpg,symbol,dog,608,2714,797,2903
valid_0144.jpg,symbol,water_jug,986,2714,1175,2903
valid_0144.jpg,symbol,taraju,1364,2714,1553,2903
valid_0144.jpg,symbol,rooster,1742,2714,1931,2903
valid_0144.jpg,symbol,computer,2120,2714,2309,2903
valid_0144.jpg,symbol,karuwa,230,2903,419,3092
valid_0144.jpg,symbol,Turtle,608,2903,797,3092
valid_0144.jpg,symbol,loud_speaker,986,2903,1175,3092
valid_0144.jpg,symbol,bus,1364,2903,1553,3092
valid_0144.jpg,symbol,water_jug,1742,2903,1931,3092
valid_0144.jpg,symbol,key,2120,2903,2309,3092
valid_0144.jpg,symbol,tiger,230,3092,419,3281
valid_0144.jpg,symbol,pen,608,3092,797,3281
valid_0144.jpg,symbol,madal,986,3092,1175,3281
valid_0144.jpg,symbol,water_jug,1364,3092,1553,3281
valid_0144.jpg,symbol,taraju,1742,3092,1931,3281
valid_0144.jpg,valid_stamp,stamp,1879,2526,2029,2676
valid_0145.jpg,symbol,hoe,230,1580,419,1769
valid_0145.jpg,symbol,doko,608,1580,797,1769
valid_0145.jpg,symbol,farmer,986,1580,1175,1769
valid_0145.jpg,symbol,pen,1364,1580,1553,1769
valid_0145.jpg,symbol,sheep,1742,1580,1931,1769
valid_0145.jpg,symbol,bus,2120,1580,2309,1769
valid_0145.jpg,symbol,Shankha,230,1769,419,1958
valid_0145.jpg,symbol,Water_Glass,608,1769,797,1958
valid_0145.jpg,symbol,water_jug,986,1769,1175,1958
valid_0145.jpg,symbol,stick,1364,1769,1553,1958
valid_0145.jpg,symbol,namaste,1742,1769,1931,1958
valid_0145.jpg,symbol,doko,2120,1769,2309,1958
valid_0145.jpg,symbol,sun,230,1958,419,2147
valid_0145.jpg,symbol,key,608,1958,797,2147
valid_0145.jpg,symbol,umbrella,986,1958,1175,2147
valid_0145.jpg,symbol,House,1364,1958,1553,2147
valid_0145.jpg,symbol,Turtle,1742,1958,1931,2147
valid_0145.jpg,symbol,cycle,2120,1958,2309,2147
valid_0145.jpg,symbol,bus,230,2147,419,2336
valid_0145.jpg,symbol,doko,608,2147,797,2336
valid_0145.jpg,symbol,star,986,2147,1175,2336
valid_0145.jpg,symbol,umbrella,1364,2147,1553,2336
valid_0145.jpg,symbol,lotus,1742,2147,1931,2336
valid_0145.jpg,symbol,karuwa,2120,2147,2309,2336
valid_0145.jpg,symbol,hammer_hasiya,230,2336,419,2525
valid_0145.jpg,symbol,Candle_light,608,2336,797,2525
valid_0145.jpg,symbol,dhaka_topi,986,2336,1175,2525
valid_0145.jpg,symbol,Candle_light,1364,2336,1553,2525
valid_0145.jpg,symbol,star,1742,2336,1931,2525
valid_0145.jpg,symbol,taraju,2120,2336,2309,2525
valid_0145.jpg,symbol,doko,230,2525,419,2714
valid_0145.jpg,symbol,umbrella,608,2525,797,2714
valid_0145.jpg,symbol,stick,986,2525,1175,2714
valid_0145.jpg,symbol,water_jug,1364,2525,1553,2714
valid_0145.jpg,symbol,dhakiya,1742,2525,1931,2714
valid_0145.jpg,symbol,rooster,2120,2525,2309,2714
valid_0145.jpg,symbol,rooster,230,2714,419,2903
valid_0145.jpg,symbol,tree,608,2714,797,2903
valid_0145.jpg,symbol,sheep,986,2714,1175,2903
valid_0145.jpg,symbol,wooden_wheel,1364,2714,1553,2903
valid_0145.jpg,symbol,star,1742,2714,1931,2903
valid_0145.jpg,symbol,farmer,2120,2714,2309,2903
valid_0145.jpg,symbol,dhakiya,230,2903,419,3092
valid_0145.jpg,symbol,farmer,608,2903,797,3092
valid_0145.jpg,symbol,dog,986,2903,1175,3092
valid_0145.jpg,symbol,woman_man,1364,2903,1553,3092
valid_0145.jpg,symbol,dog,1742,2903,1931,3092
valid_0145.jpg,symbol,water_jug,2120,2903,2309,3092
valid_0145.jpg,symbol,heart,230,3092,419,3281
valid_0145.jpg,symbol,woman_man,608,3092,797,3281
valid_0145.jpg,symbol,woman_man,986,3092,1175,3281
valid_0145.jpg,symbol,namaste,1364,3092,1553,3281
valid_0145.jpg,symbol,wooden_wheel,1742,3092,1931,3281
valid_0145.jpg,valid_stamp,stamp,636,3130,777,3232
valid_0146.jpg,symbol,dhakiya,230,1580,419,1769
valid_0146.jpg,symbol,bus,608,1580,797,1769
valid_0146.jpg,symbol,star,986,1580,1175,1769
valid_0146.jpg,symbol,Water_Glass,1364,1580,1553,1769
valid_0146.jpg,symbol,key,1742,1580,1931,1769
valid_0146.jpg,symbol,owl,2120,1580,2309,1769
valid_0146.jpg,symbol,pen,230,1769,419,1958
valid_0146.jpg,symbol,owl,608,1769,797,1958
valid_0146.jpg,symbol,owl,986,1769,1175,1958
valid_0146.jpg,symbol,sun,1364,1769,1553,1958
valid_0146.jpg,symbol,Candle_light,1742,1769,1931,1958
valid_0146.jpg,symbol,loud_speaker,2120,1769,2309,1958
valid_0146.jpg,symbol,namaste,230,1958,419,2147
valid_0146.jpg,symbol,star,608,1958,797,2147
valid_0146.jpg,symbol,wooden_wheel,986,1958,1175,2147
valid_0146.jpg,symbol,karuwa,1364,1958,1553,2147
valid_0146.jpg,symbol,damphu,1742,1958,1931,2147
valid_0146.jpg,symbol,hammer_hasiya,2120,1958,2309,2147
valid_0146.jpg,symbol,namaste,230,2147,419,2336
valid_0146.jpg,symbol,damphu,608,2147,797,2336
valid_0146.jpg,symbol,Candle_light,986,2147,1175,2336
valid_0146.jpg,symbol,Shankha,1364,2147,1553,2336
valid_0146.jpg,symbol,sun,1742,2147,1931,2336
valid_0146.jpg,symbol,namaste,2120,2147,2309,2336
valid_0146.jpg,symbol,hammer_hasiya,230,2336,419,2525
valid_0146.jpg,symbol,doko,608,2336,797,2525
valid_0146.jpg,symbol,hoe,986,2336,1175,2525
valid_0146.jpg,symbol,dog,1364,2336,1553,2525
valid_0146.jpg,symbol,namaste,1742,2336,1931,2525
valid_0146.jpg,symbol,lotus,2120,2336,2309,2525
valid_0146.jpg,symbol,water_jug,230,2525,419,2714
valid_0146.jpg,symbol,hand_palm,608,2525,797,2714
valid_0146.jpg,symbol,damphu,986,2525,1175,2714
valid_0146.jpg,symbol,hoe,1364,2525,1553,2714
valid_0146.jpg,symbol,owl,1742,2525,1931,2714
valid_0146.jpg,symbol,ladder,2120,2525,2309,2714
valid_0146.jpg,symbol,lock,230,2714,419,2903
valid_0146.jpg,symbol,hammer_hasiya,608,2714,797,2903
valid_0146.jpg,symbol,ladder,986,2714,1175,2903
valid_0146.jpg,symbol,dhakiya,1364,2714,1553,2903
valid_0146.jpg,symbol,farmer,1742,2714,1931,2903
valid_0146.jpg,symbol,dhakiya,2120,2714,2309,2903
valid_0146.jpg,symbol,water_jug,230,2903,419,3092
valid_0146.jpg,symbol,sun,608,2903,797,3092
valid_0146.jpg,symbol,sun,986,2903,1175,3092
valid_0146.jpg,symbol,tiger,1364,2903,1553,3092
valid_0146.jpg,symbol,hoe,1742,2903,1931,3092
valid_0146.jpg,symbol,madal,2120,2903,2309,3092
valid_0146.jpg,symbol,ladder,230,3092,419,3281
valid_0146.jpg,symbol,sun,608,3092,797,3281
valid_0146.jpg,symbol,madal,986,3092,1175,3281
valid_0146.jpg,symbol,Shankha,1364,3092,1553,3281
valid_0146.jpg,symbol,hand_palm,1742,3092,1931,3281
valid_0146.jpg,valid_stamp,stamp,1142,2893,1292,3043
valid_0147.jpg,symbol,star,230,1580,419,1769
valid_0147.jpg,symbol,stick,608,1580,797,1769
valid_0147.jpg,symbol,lock,986,1580,1175,1769
valid_0147.jpg,symbol,sheep,1364,1580,1553,1769
valid_0147.jpg,symbol,torch_light,1742,1580,1931,1769
valid_0147.jpg,symbol,computer,2120,1580,2309,1769
valid_0147.jpg,symbol,namaste,230,1769,419,1958
valid_0147.jpg,symbol,Water_Glass,608,1769,797,1958
valid_0147.jpg,symbol,umbrella,986,1769,1175,1958
valid_0147.jpg,symbol,tiger,1364,1769,1553,1958
valid_0147.jpg,symbol,hoe,1742,1769,1931,1958
valid_0147.jpg,symbol,water_jug,2120,1769,2309,1958
valid_0147.jpg,symbol,lock,230,1958,419,2147
valid_0147.jpg,symbol,Candle_light,608,1958,797,2147
valid_0147.jpg,symbol,pen,986,1958,1175,2147
valid_0147.jpg,symbol,lock,1364,1958,1553,2147
valid_0147.jpg,symbol,Candle_light,1742,1958,1931,2147
valid_0147.jpg,symbol,sheep,2120,1958,2309,2147
valid_0147.jpg,symbol,loud_speaker,230,2147,419,2336
valid_0147.jpg,symbol,star,608,2147,797,2336
valid_0147.jpg,symbol,karuwa,986,2147,1175,2336
valid_0147.jpg,symbol,wooden_wheel,1364,2147,1553,2336
valid_0147.jpg,symbol,tiger,1742,2147,1931,2336
valid_0147.jpg,symbol,stick,2120,2147,2309,2336
valid_0147.jpg,symbol,doko,230,2336,419,2525
valid_0147.jpg,symbol,House,608,2336,797,2525
valid_0147.jpg,symbol,tree,986,2336,1175,2525
valid_0147.jpg,symbol,sheep,1364,2336,1553,2525
valid_0147.jpg,symbol,Candle_light,1742,2336,1931,2525
valid_0147.jpg,symbol,dog,2120,2336,2309,2525
valid_0147.jpg,symbol,rooster,230,2525,419,2714
valid_0147.jpg,symbol,madal,608,2525,797,2714
valid_0147.jpg,symbol,rooster,986,2525,1175,2714
valid_0147.jpg,symbol,taraju,1364,2525,1553,2714
valid_0147.jpg,symbol,lotus,1742,2525,1931,2714
valid_0147.jpg,symbol,bus,2120,2525,2309,2714
valid_0147.jpg,symbol,lock,230,2714,419,2903
valid_0147.jpg,symbol,hammer_hasiya,608,2714,797,2903
valid_0147.jpg,symbol,hand_palm,986,2714,1175,2903
valid_0147.jpg,symbol,water_jug,1364,2714,1553,2903
valid_0147.jpg,symbol,damphu,1742,2714,1931,2903
valid_0147.jpg,symbol,House,2120,2714,2309,2903
valid_0147.jpg,symbol,heart,230,2903,419,3092
valid_0147.jpg,symbol,namaste,608,2903,797,3092
valid_0147.jpg,symbol,bus,986,2903,1175,3092
valid_0147.jpg,symbol,dog,1364,2903,1553,3092
valid_0147.jpg,symbol,House,1742,2903,1931,3092
valid_0147.jpg,symbol,sun,2120,2903,2309,3092
valid_0147.jpg,symbol,key,230,3092,419,3281
valid_0147.jpg,symbol,madal,608,3092,797,3281
valid_0147.jpg,symbol,sun,986,3092,1175,3281
valid_0147.jpg,symbol,madal,1364,3092,1553,3281
valid_0147.jpg,symbol,star,1742,3092,1931,3281
valid_0147.jpg,valid_stamp,stamp,1176,1953,1317,2055
valid_0148.jpg,symbol,umbrella,230,1580,419,1769
valid_0148.jpg,symbol,woman_man,608,1580,797,1769
valid_0148.jpg,symbol,computer,986,1580,1175,1769
valid_0148.jpg,symbol,umbrella,1364,1580,1553,1769
valid_0148.jpg,symbol,lock,1742,1580,1931,1769
valid_0148.jpg,symbol,sheep,2120,1580,2309,1769
valid_0148.jpg,symbol,water_jug,230,1769,419,1958
valid_0148.jpg,symbol,mother,608,1769,797,1958
valid_0148.jpg,symbol,tiger,986,1769,1175,1958
valid_0148.jpg,symbol,sheep,1364,1769,1553,1958
valid_0148.jpg,symbol,taraju,1742,1769,1931,1958
valid_0148.jpg,symbol,tiger,2120,1769,2309,1958
valid_0148.jpg,symbol,pen,230,1958,419,2147
valid_0148.jpg,symbol,sun,608,1958,797,2147
valid_0148.jpg,symbol,woman_man,986,1958,1175,2147
valid_0148.jpg,symbol,sun,1364,1958,1553,2147
valid_0148.jpg,symbol,torch_light,1742,1958,1931,2147
valid_0148.jpg,symbol,Candle_light,2120,1958,2309,2147
valid_0148.jpg,symbol,water_jug,230,2147,419,2336
valid_0148.jpg,symbol,stick,608,2147,797,2336
valid_0148.jpg,symbol,Candle_light,986,2147,1175,2336
valid_0148.jpg,symbol,farmer,1364,2147,1553,2336
valid_0148.jpg,symbol,loud_speaker,1742,2147,1931,2336
valid_0148.jpg,symbol,mother,2120,2147,2309,2336
valid_0148.jpg,symbol,Turtle,230,2336,419,2525
valid_0148.jpg,symbol,star,608,2336,797,2525
valid_0148.jpg,symbol,Shankha,986,2336,1175,2525
valid_0148.jpg,symbol,owl,1364,2336,1553,2525
valid_0148.jpg,symbol,star,1742,2336,1931,2525
valid_0148.jpg,symbol,farmer,2120,2336,2309,2525
valid_0148.jpg,symbol,damphu,230,2525,419,2714
valid_0148.jpg,symbol,farmer,608,2525,797,2714
valid_0148.jpg,symbol,karuwa,986,2525,1175,2714
valid_0148.jpg,symbol,Candle_light,1364,2525,1553,2714
valid_0148.jpg,symbol,karuwa,1742,2525,1931,2714
valid_0148.jpg,symbol,Candle_light,2120,2525,2309,2714
valid_0148.jpg,symbol,star,230,2714,419,2903
valid_0148.jpg,symbol,sheep,608,2714,797,2903
valid_0148.jpg,symbol,umbrella,986,2714,1175,2903
valid_0148.jpg,symbol,dog,1364,2714,1553,2903
valid_0148.jpg,symbol,key,1742,2714,1931,2903
valid_0148.jpg,symbol,hammer_hasiya,2120,2714,2309,2903
valid_0148.jpg,symbol,farmer,230,2903,419,3092
valid_0148.jpg,symbol,hammer_hasiya,608,2903,797,3092
valid_0148.jpg,symbol,pen,986,2903,1175,3092
valid_0148.jpg,symbol,madal,1364,2903,1553,3092
valid_0148.jpg,symbol,ladder,1742,2903,1931,3092
valid_0148.jpg,symbol,computer,2120,2903,2309,3092
valid_0148.jpg,symbol,hammer_hasiya,230,3092,419,3281
valid_0148.jpg,symbol,ladder,608,3092,797,3281
valid_0148.jpg,symbol,tree,986,3092,1175,3281
valid_0148.jpg,symbol,rooster,1364,3092,1553,3281
valid_0148.jpg,symbol,Turtle,1742,3092,1931,3281
valid_0148.jpg,valid_stamp,stamp,653,1963,803,2113
valid_0149.jpg,symbol,computer,230,1580,419,1769
valid_0149.jpg,symbol,House,608,1580,797,1769
valid_0149.jpg,symbol,sheep,986,1580,1175,1769
valid_0149.jpg,symbol,Candle_light,1364,1580,1553,1769
valid_0149.jpg,symbol,doko,1742,1580,1931,1769
valid_0149.jpg,symbol,stick,2120,1580,2309,1769
valid_0149.jpg,symbol,sheep,230,1769,419,1958
valid_0149.jpg,symbol,water_jug,608,1769,797,1958
valid_0149.jpg,symbol,rooster,986,1769,1175,1958
valid_0149.jpg,symbol,pen,1364,1769,1553,1958
valid_0149.jpg,symbol,karuwa,1742,1769,1931,1958
valid_0149.jpg,symbol,owl,2120,1769,2309,1958
valid_0149.jpg,symbol,hammer_hasiya,230,1958,419,2147
valid_0149.jpg,symbol,House,608,1958,797,2147
valid_0149.jpg,symbol,water_jug,986,1958,1175,2147
valid_0149.jpg,symbol,woman_man,1364,1958,1553,2147
valid_0149.jpg,symbol,karuwa,1742,1958,1931,2147
valid_0149.jpg,symbol,torch_light,2120,1958,2309,2147
valid_0149.jpg,symbol,Water_Glass,230,2147,419,2336
valid_0149.jpg,symbol,stick,608,2147,797,2336
valid_0149.jpg,symbol,cycle,986,2147,1175,2336
valid_0149.jpg,symbol,umbrella,1364,2147,1553,2336
valid_0149.jpg,symbol,owl,1742,2147,1931,2336
valid_0149.jpg,symbol,Turtle,2120,2147,2309,2336
valid_0149.jpg,symbol,tiger,230,2336,419,2525
valid_0149.jpg,symbol,wooden_wheel,608,2336,797,2525
valid_0149.jpg,symbol,water_jug,986,2336,1175,2525
valid_0149.jpg,symbol,star,1364,2336,1553,2525
valid_0149.jpg,symbol,doko,1742,2336,1931,2525
valid_0149.jpg,symbol,pen,2120,2336,2309,2525
valid_0149.jpg,symbol,Turtle,230,2525,419,2714
valid_0149.jpg,symbol,dhaka_topi,608,2525,797,2714
valid_0149.jpg,symbol,ladder,986,2525,1175,2714
valid_0149.jpg,symbol,ladder,1364,2525,1553,2714
valid_0149.jpg,symbol,water_jug,1742,2525,1931,2714
valid_0149.jpg,symbol,farmer,2120,2525,2309,2714
valid_0149.jpg,symbol,pen,230,2714,419,2903
valid_0149.jpg,symbol,madal,608,2714,797,2903
valid_0149.jpg,symbol,bus,986,2714,1175,2903
valid_0149.jpg,symbol,madal,1364,2714,1553,2903
valid_0149.jpg,symbol,ladder,1742,2714,1931,2903
valid_0149.jpg,symbol,star,2120,2714,2309,2903
valid_0149.jpg,symbol,karuwa,230,2903,419,3092
valid_0149.jpg,symbol,rooster,608,2903,797,3092
valid_0149.jpg,symbol,taraju,986,2903,1175,3092
valid_0149.jpg,symbol,House,1364,2903,1553,3092
valid_0149.jpg,symbol,computer,1742,2903,1931,3092
valid_0149.jpg,symbol,Water_Glass,2120,2903,2309,3092
valid_0149.jpg,symbol,karuwa,230,3092,419,3281
valid_0149.jpg,symbol,Shankha,608,3092,797,3281
valid_0149.jpg,symbol,sheep,986,3092,1175,3281
valid_0149.jpg,symbol,wooden_wheel,1364,3092,1553,3281
valid_0149.jpg,symbol,cycle,1742,3092,1931,3281
valid_0149.jpg,valid_stamp,stamp,785,1564,935,1714
valid_0150.jpg,symbol,karuwa,230,1580,419,1769
valid_0150.jpg,symbol,lock,608,1580,797,1769
valid_0150.jpg,symbol,Turtle,986,1580,1175,1769
valid_0150.jpg,symbol,doko,1364,1580,1553,1769
valid_0150.jpg,symbol,dhakiya,1742,1580,1931,1769
valid_0150.jpg,symbol,wooden_wheel,2120,1580,2309,1769
valid_0150.jpg,symbol,House,230,1769,419,1958
valid_0150.jpg,symbol,dhakiya,608,1769,797,1958
valid_0150.jpg,symbol,farmer,986,1769,1175,1958
valid_0150.jpg,symbol,madal,1364,1769,1553,1958
valid_0150.jpg,symbol,loud_speaker,1742,1769,1931,1958
valid_0150.jpg,symbol,Water_Glass,2120,1769,2309,1958
valid_0150.jpg,symbol,madal,230,1958,419,2147
valid_0150.jpg,symbol,loud_speaker,608,1958,797,2147
valid_0150.jpg,symbol,madal,986,1958,1175,2147
valid_0150.jpg,symbol,hoe,1364,1958,1553,2147
valid_0150.jpg,symbol,damphu,1742,1958,1931,2147
valid_0150.jpg,symbol,mother,2120,1958,2309,2147
valid_0150.jpg,symbol,cycle,230,2147,419,2336
valid_0150.jpg,symbol,star,608,2147,797,2336
valid_0150.jpg,symbol,heart,986,2147,1175,2336
valid_0150.jpg,symbol,stick,1364,2147,1553,2336
valid_0150.jpg,symbol,taraju,1742,2147,1931,2336
valid_0150.jpg,symbol,Shankha,2120,2147,2309,2336
valid_0150.jpg,symbol,Turtle,230,2336,419,2525
valid_0150.jpg,symbol,Water_Glass,608,2336,797,2525
valid_0150.jpg,symbol,heart,986,2336,1175,2525
valid_0150.jpg,symbol,farmer,1364,2336,1553,2525
valid_0150.jpg,symbol,dhakiya,1742,2336,1931,2525
valid_0150.jpg,symbol,hammer_hasiya,2120,2336,2309,2525
valid_0150.jpg,symbol,Candle_light,230,2525,419,2714
valid_0150.jpg,symbol,umbrella,608,2525,797,2714
valid_0150.jpg,symbol,bus,986,2525,1175,2714
valid_0150.jpg,symbol,farmer,1364,2525,1553,2714
valid_0150.jpg,symbol,hoe,1742,2525,1931,2714
valid_0150.jpg,symbol,hand_palm,2120,2525,2309,2714
valid_0150.jpg,symbol,torch_light,230,2714,419,2903
valid_0150.jpg,symbol,dhaka_topi,608,2714,797,2903
valid_0150.jpg,symbol,Shankha,986,2714,1175,2903
valid_0150.jpg,symbol,rooster,1364,2714,1553,2903
valid_0150.jpg,symbol,heart,1742,2714,1931,2903
valid_0150.jpg,symbol,mother,2120,2714,2309,2903
valid_0150.jpg,symbol,sun,230,2903,419,3092
valid_0150.jpg,symbol,star,608,2903,797,3092
valid_0150.jpg,symbol,stick,986,2903,1175,3092
valid_0150.jpg,symbol,Water_Glass,1364,2903,1553,3092
valid_0150.jpg,symbol,cycle,1742,2903,1931,3092
valid_0150.jpg,symbol,torch_light,2120,2903,2309,3092
valid_0150.jpg,symbol,karuwa,230,3092,419,3281
valid_0150.jpg,symbol,tree,608,3092,797,3281
valid_0150.jpg,symbol,key,986,3092,1175,3281
valid_0150.jpg,symbol,damphu,1364,3092,1553,3281
valid_0150.jpg,symbol,cycle,1742,3092,1931,3281
valid_0150.jpg,valid_stamp,stamp,426,2129,576,2279
valid_0151.jpg,symbol,wooden_wheel,230,1580,419,1769
valid_0151.jpg,symbol,heart,608,1580,797,1769
valid_0151.jpg,symbol,hoe,986,1580,1175,1769
valid_0151.jpg,symbol,ladder,1364,1580,1553,1769
valid_0151.jpg,symbol,tree,1742,1580,1931,1769
valid_0151.jpg,symbol,bus,2120,1580,2309,1769
valid_0151.jpg,symbol,loud_speaker,230,1769,419,1958
valid_0151.jpg,symbol,Shankha,608,1769,797,1958
valid_0151.jpg,symbol,dog,986,1769,1175,1958
valid_0151.jpg,symbol,farmer,1364,1769,1553,1958
valid_0151.jpg,symbol,Water_Glass,1742,1769,1931,1958
valid_0151.jpg,symbol,dhakiya,2120,1769,2309,1958
valid_0151.jpg,symbol,Turtle,230,1958,419,2147
valid_0151.jpg,symbol,rooster,608,1958,797,2147
valid_0151.jpg,symbol,dog,986,1958,1175,2147
valid_0151.jpg,symbol,farmer,1364,1958,1553,2147
valid_0151.jpg,symbol,namaste,1742,1958,1931,2147
valid_0151.jpg,symbol,computer,2120,1958,2309,2147
valid_0151.jpg,symbol,namaste,230,2147,419,2336
valid_0151.jpg,symbol,woman_man,608,2147,797,2336
valid_0151.jpg,symbol,Water_Glass,986,2147,1175,2336
valid_0151.jpg,symbol,taraju,1364,2147,1553,2336
valid_0151.jpg,symbol,Candle_light,1742,2147,1931,2336
valid_0151.jpg,symbol,woman_man,2120,2147,2309,2336
valid_0151.jpg,symbol,dhakiya,230,2336,419,2525
valid_0151.jpg,symbol,hand_palm,608,2336,797,2525
valid_0151.jpg,symbol,madal,986,2336,1175,2525
valid_0151.jpg,symbol,mother,1364,2336,1553,2525
valid_0151.jpg,symbol,key,1742,2336,1931,2525
valid_0151.jpg,symbol,Water_Glass,2120,2336,2309,2525
valid_0151.jpg,symbol,stick,230,2525,419,2714
valid_0151.jpg,symbol,woman_man,608,2525,797,2714
valid_0151.jpg,symbol,conch,986,2525,1175,2714
valid_0151.jpg,symbol,Water_Glass,1364,2525,1553,2714
valid_0151.jpg,symbol,mother,1742,2525,1931,2714
valid_0151.jpg,symbol,taraju,2120,2525,2309,2714
valid_0151.jpg,symbol,Turtle,230,2714,419,2903
valid_0151.jpg,symbol,Candle_light,608,2714,797,2903
valid_0151.jpg,symbol,wooden_wheel,986,2714,1175,2903
valid_0151.jpg,symbol,dog,1364,2714,1553,2903
valid_0151.jpg,symbol,Turtle,1742,2714,1931,2903
valid_0151.jpg,symbol,dog,2120,2714,2309,2903
valid_0151.jpg,symbol,hand_palm,230,2903,419,3092
valid_0151.jpg,symbol,lock,608,2903,797,3092
valid_0151.jpg,symbol,heart,986,2903,1175,3092
valid_0151.jpg,symbol,loud_speaker,1364,2903,1553,3092
valid_0151.jpg,symbol,Candle_light,1742,2903,1931,3092
valid_0151.jpg,symbol,House,2120,2903,2309,3092
valid_0151.jpg,symbol,lock,230,3092,419,3281
valid_0151.jpg,symbol,ladder,608,3092,797,3281
valid_0151.jpg,symbol,wooden_wheel,986,3092,1175,3281
valid_0151.jpg,symbol,hoe,1364,3092,1553,3281
valid_0151.jpg,symbol,dog,1742,3092,1931,3281
valid_0151.jpg,valid_stamp,stamp,1911,2157,2061,2307
valid_0152.jpg,symbol,ladder,230,1580,419,1769
valid_0152.jpg,symbol,tree,608,1580,797,1769
valid_0152.jpg,symbol,Turtle,986,1580,1175,1769
valid_0152.jpg,symbol,umbrella,1364,1580,1553,1769
valid_0152.jpg,symbol,lotus,1742,1580,1931,1769
valid_0152.jpg,symbol,hand_palm,2120,1580,2309,1769
valid_0152.jpg,symbol,farmer,230,1769,419,1958
valid_0152.jpg,symbol,star,608,1769,797,1958
valid_0152.jpg,symbol,dhakiya,986,1769,1175,1958
valid_0152.jpg,symbol,umbrella,1364,1769,1553,1958
valid_0152.jpg,symbol,Turtle,1742,1769,1931,1958
valid_0152.jpg,symbol,hammer_hasiya,2120,1769,2309,1958
valid_0152.jpg,symbol,Shankha,230,1958,419,2147
valid_0152.jpg,symbol,madal,608,1958,797,2147
valid_0152.jpg,symbol,Turtle,986,1958,1175,2147
valid_0152.jpg,symbol,rooster,1364,1958,1553,2147
valid_0152.jpg,symbol,star,1742,1958,1931,2147
valid_0152.jpg,symbol,sun,2120,1958,2309,2147
valid_0152.jpg,symbol,key,230,2147,419,2336
valid_0152.jpg,symbol,star,608,2147,797,2336
valid_0152.jpg,symbol,torch_light,986,2147,1175,2336
valid_0152.jpg,symbol,star,1364,2147,1553,2336
valid_0152.jpg,symbol,Turtle,1742,2147,1931,2336
valid_0152.jpg,symbol,pen,2120,2147,2309,2336
valid_0152.jpg,symbol,taraju,230,2336,419,2525
valid_0152.jpg,symbol,star,608,2336,797,2525
valid_0152.jpg,symbol,star,986,2336,1175,2525
valid_0152.jpg,symbol,House,1364,2336,1553,2525
valid_0152.jpg,symbol,damphu,1742,2336,1931,2525
valid_0152.jpg,symbol,water_jug,2120,2336,2309,2525
valid_0152.jpg,symbol,star,230,2525,419,2714
valid_0152.jpg,symbol,woman_man,608,2525,797,2714
valid_0152.jpg,symbol,hammer_hasiya,986,2525,1175,2714
valid_0152.jpg,symbol,Water_Glass,1364,2525,1553,2714
valid_0152.jpg,symbol,rooster,1742,2525,1931,2714
valid_0152.jpg,symbol,hammer_hasiya,2120,2525,2309,2714
valid_0152.jpg,symbol,Turtle,230,2714,419,2903
valid_0152.jpg,symbol,Water_Glass,608,2714,797,2903
valid_0152.jpg,symbol,lotus,986,2714,1175,2903
valid_0152.jpg,symbol,loud_speaker,1364,2714,1553,2903
valid_0152.jpg,symbol,taraju,1742,2714,1931,2903
valid_0152.jpg,symbol,dog,2120,2714,2309,2903
valid_0152.jpg,symbol,doko,230,2903,419,3092
valid_0152.jpg,symbol,dog,608,2903,797,3092
valid_0152.jpg,symbol,dhakiya,986,2903,1175,3092
valid_0152.jpg,symbol,umbrella,1364,2903,1553,3092
valid_0152.jpg,symbol,dhakiya,1742,2903,1931,3092
valid_0152.jpg,symbol,torch_light,2120,2903,2309,3092
valid_0152.jpg,symbol,dhakiya,230,3092,419,3281
valid_0152.jpg,symbol,torch_light,608,3092,797,3281
valid_0152.jpg,symbol,tiger,986,3092,1175,3281
